id,visit,count_exonic,count_intronic,count_intergenic,count_overlapping exon,percent_exonic,percent_intronic,percent_intergenic,percent_overlapping exon
11553402,visit2,15419071,22675447,2493692,1561479,37.99,55.87,6.14,3.85
11556868,visit1,21618846,33375251,2778417,2288451,37.42,57.77,4.81,3.96
11556868,visit2,20656668,28559710,2263724,2084837,40.13,55.48,4.4,4.05
11661014,visit1,21345473,27297908,2201868,1988113,41.98,53.69,4.33,3.91
11661014,visit2,24768720,29419821,2330914,2162966,43.82,52.05,4.12,3.83
11672128,visit1,20214999,30115038,2525327,2060061,38.25,56.98,4.78,3.9
11672128,visit2,21774977,24686257,1871351,1879882,45.05,51.08,3.87,3.89
11733961,visit1,19389973,26087868,3163242,1823587,39.86,53.63,6.5,3.75
11733961,visit2,23422426,28675307,2443785,2126906,42.94,52.58,4.48,3.9
12059218,visit1,16898413,26035829,2096207,1772802,37.53,57.82,4.66,3.94
12059218,visit2,15756921,20427986,1789526,1532737,41.49,53.79,4.71,4.04
12357919,visit1,23974760,31014128,2492155,2308384,41.71,53.96,4.34,4.02
12357919,visit2,5272455,25880851,13456862,885376,11.82,58.02,30.17,1.98
12552387,visit1,23785258,29930091,2605529,2180659,42.23,53.14,4.63,3.87
12552387,visit2,26240944,35084427,3012686,2507921,40.79,54.53,4.68,3.9
12592235,visit1,23780748,30930431,2407889,2259036,41.63,54.15,4.22,3.95
12592235,visit2,21632252,24291144,1940998,1771826,45.19,50.75,4.06,3.7
12813093,visit1,21001820,22534354,1932775,1820900,46.19,49.56,4.25,4
12813093,visit2,22021804,25469976,2181047,2001506,44.33,51.28,4.39,4.03
12906392,visit1,24687172,28431668,2373930,2156194,44.49,51.23,4.28,3.89
12906392,visit2,25400850,33827461,3775648,2344621,40.32,53.69,5.99,3.72
13100615,visit1,21770954,27675611,2184074,2044024,42.17,53.6,4.23,3.96
13100615,visit2,21275725,26234693,2118154,1913620,42.87,52.86,4.27,3.86
13302393,visit1,21949702,25610305,2032885,1986564,44.26,51.64,4.1,4.01
13331955,visit1,17608641,22937815,1883418,1711862,41.5,54.06,4.44,4.03
13331955,visit2,19364340,24699489,1971814,1896803,42.06,53.65,4.28,4.12
13501011,visit1,20045397,29176390,2533945,2079917,38.73,56.37,4.9,4.02
13501011,visit2,25103634,34149258,2717894,2377969,40.51,55.11,4.39,3.84
13607403,visit1,24154662,29669271,2400613,2192597,42.96,52.77,4.27,3.9
13607403,visit2,20886972,24713652,2030067,1836077,43.85,51.89,4.26,3.85
13740311,visit1,18269680,31766240,5094473,1955610,33.14,57.62,9.24,3.55
13740311,visit2,20191916,29185764,2584213,2140546,38.86,56.17,4.97,4.12
13797816,visit1,23589008,30869698,2581166,2313307,41.36,54.12,4.53,4.06
13797816,visit2,20472973,24035316,1998713,1857348,44.02,51.68,4.3,3.99
13963814,visit1,24534343,32192133,2523419,2351650,41.41,54.33,4.26,3.97
13963814,visit2,20683028,24884309,2015463,1860261,43.47,52.3,4.24,3.91
14899769,visit1,19045105,27553675,2196213,1964326,39.03,56.47,4.5,4.03
14899769,visit2,21129244,28563808,2560970,2077073,40.44,54.66,4.9,3.97
15538037,visit1,24081917,29574002,2387435,2107716,42.97,52.77,4.26,3.76
15538037,visit2,20318001,31520909,2447645,2176702,37.43,58.06,4.51,4.01
15735294,visit1,20714589,31333045,2498614,2153954,37.98,57.44,4.58,3.95
15735294,visit2,17727855,23713915,2013962,1591988,40.8,54.57,4.63,3.66
15813059,visit1,24235724,24754585,2024943,2073110,47.51,48.52,3.97,4.06
15813059,visit2,20615347,23937527,1864443,1867972,44.41,51.57,4.02,4.02
15876691,visit1,18612381,27440918,2220179,1912682,38.56,56.84,4.6,3.96
15876691,visit2,20935162,25190178,2100346,1970344,43.41,52.23,4.36,4.09
15981252,visit1,21398619,29211647,2284233,2172911,40.46,55.23,4.32,4.11
15981252,visit2,14934580,23552963,2659955,1621739,36.3,57.24,6.46,3.94
16153306,visit1,19030616,26680780,2469508,1869840,39.5,55.38,5.13,3.88
16153306,visit2,24765643,35540525,2778242,2454497,39.26,56.34,4.4,3.89
16464852,visit1,21995773,28264572,2268200,2155369,41.87,53.81,4.32,4.1
16464852,visit2,20404317,24823144,1976147,1895044,43.23,52.59,4.19,4.01
16559248,visit1,22229080,26194910,2103117,1955342,43.99,51.84,4.16,3.87
16559248,visit2,23819871,30122942,2355689,2211047,42.31,53.51,4.18,3.93
16653479,visit1,20469332,27482015,2900831,1892959,40.25,54.04,5.7,3.72
16653479,visit2,21738445,24851895,2069434,1887754,44.67,51.07,4.25,3.88
16846073,visit1,20158936,26000612,2333253,1853550,41.57,53.62,4.81,3.82
16846073,visit2,19164985,26414818,2476777,1869896,39.88,54.97,5.15,3.89
16932329,visit1,18714210,27091640,2350533,1919391,38.86,56.26,4.88,3.99
16932329,visit2,21352838,30276610,2472518,2083290,39.47,55.96,4.57,3.85
16955784,visit1,23694687,34529074,2797787,2412129,38.83,56.59,4.58,3.95
16955784,visit2,19637064,28461710,2292660,1999495,38.97,56.48,4.55,3.97
16986408,visit1,21925804,31345539,2550358,2200481,39.28,56.15,4.57,3.94
16986408,visit2,22903803,30696317,2456308,2219410,40.86,54.76,4.38,3.96
17309626,visit1,15812042,7512072,645813,796394,65.97,31.34,2.69,3.32
17309626,visit2,21440815,29320032,2493693,2109588,40.26,55.06,4.68,3.96
17448226,visit1,20957413,29956379,2460475,2194368,39.27,56.13,4.61,4.11
17448226,visit2,22012906,25949329,2092723,1965401,43.98,51.84,4.18,3.93
17564502,visit1,17904810,26015508,2066103,1799842,38.93,56.57,4.49,3.91
17564502,visit2,21872373,30191698,3246006,2110688,39.55,54.59,5.87,3.82
17590721,visit1,20626381,29015205,2495762,2082731,39.56,55.65,4.79,3.99
17590721,visit2,25897630,35418891,2981494,2537086,40.28,55.09,4.64,3.95
17610049,visit1,19033220,24345978,2062948,1796697,41.88,53.58,4.54,3.95
17610049,visit2,22825699,26558910,3241829,1926945,43.37,50.47,6.16,3.66
17925075,visit1,16374743,25211292,2034369,1773825,37.54,57.8,4.66,4.07
17925075,visit2,24600525,28720450,2584342,2365503,44,51.37,4.62,4.23
18275264,visit1,23025509,29402713,2427788,2222930,41.97,53.6,4.43,4.05
18275264,visit2,22184792,28924569,2426712,2049646,41.44,54.03,4.53,3.83
19443754,visit1,19231253,25901023,2040745,1789099,40.77,54.91,4.33,3.79
19443754,visit2,20050867,24549063,1920081,1824714,43.1,52.77,4.13,3.92
19999614,visit1,19561528,31038076,2683709,2118216,36.71,58.25,5.04,3.98
19999614,visit2,19150080,26266685,2685348,1870789,39.81,54.61,5.58,3.89
34169568,visit2,21345018,24757647,2114520,1997661,44.27,51.35,4.39,4.14
pool_a_plate16,control,20667671,57337952,23506611,2517333,20.36,56.48,23.16,2.48
pool_b_plate16,control,13276670,15656411,1287269,1138697,43.93,51.81,4.26,3.77
10549104,visit1,18191641,21424263,1724773,1632599,44,51.82,4.17,3.95
10549104,visit2,20385090,23228305,2369528,1747585,44.33,50.52,5.15,3.8
10756344,visit1,14573544,21095767,1952034,1457827,38.74,56.07,5.19,3.87
10756344,visit2,17417939,21422647,2107607,1530017,42.54,52.32,5.15,3.74
10974509,visit1,16424994,20641112,1903645,1483999,42.15,52.97,4.88,3.81
10974509,visit2,18036551,20607578,1585334,1565474,44.83,51.23,3.94,3.89
11418803,visit1,15392997,23648550,1979837,1612510,37.52,57.65,4.83,3.93
11418803,visit2,17958080,21528785,1771514,1605986,43.53,52.18,4.29,3.89
11499704,visit1,19047379,24282467,1997465,1776733,42.02,53.57,4.41,3.92
11499704,visit2,17131725,21594384,2088587,1598895,41.97,52.91,5.12,3.92
11690278,visit1,20478009,25759244,2261841,1889489,42.22,53.11,4.66,3.9
11690278,visit2,19778386,24164168,2286993,1785591,42.78,52.27,4.95,3.86
11786878,visit1,20449781,26906073,2407241,1961710,41.09,54.07,4.84,3.94
11786878,visit2,21284461,26198065,2199585,1965439,42.84,52.73,4.43,3.96
11864345,visit1,20285456,24892527,1976456,1895896,43.02,52.79,4.19,4.02
11864345,visit2,21696763,27938533,2180442,2083837,41.87,53.92,4.21,4.02
12150199,visit1,18084319,19882067,1725106,1541284,45.56,50.09,4.35,3.88
12150199,visit2,17888514,21579974,2130515,1563825,43,51.88,5.12,3.76
12546892,visit1,17033500,20525519,1862857,1503845,43.21,52.07,4.73,3.81
12546892,visit2,21101525,27796036,2435008,1990070,41.11,54.15,4.74,3.88
13245437,visit1,22395678,25773308,2194957,1789172,44.47,51.17,4.36,3.55
13245437,visit2,25513165,18916917,1774797,1855310,55.22,40.94,3.84,4.02
13302393,visit2,20395234,21787538,1811526,1641579,46.36,49.52,4.12,3.73
13539649,visit1,21156273,23785183,1967223,1814203,45.1,50.71,4.19,3.87
13539649,visit2,19600514,24426246,2064404,1831557,42.53,53,4.48,3.97
14234777,visit1,21039536,24019014,1994430,1885915,44.71,51.05,4.24,4.01
14234777,visit2,17866715,22248034,1686527,1688651,42.74,53.22,4.03,4.04
14593892,visit1,20419406,25721230,2099394,1885996,42.33,53.32,4.35,3.91
14593892,visit2,20271982,25649199,2128556,1870287,42.19,53.38,4.43,3.89
14707343,visit1,19264472,26865694,2231603,1867213,39.83,55.55,4.61,3.86
14707343,visit2,15884694,23240718,1884175,1590090,38.73,56.67,4.59,3.88
15419583,visit1,20331155,23140630,1912255,1836986,44.8,50.99,4.21,4.05
15419583,visit2,18880743,23912866,1993585,1812621,42.16,53.39,4.45,4.05
15698830,visit1,20275946,27615150,2563670,1961592,40.19,54.73,5.08,3.89
15698830,visit2,18933271,22066617,1962585,1637118,44.07,51.36,4.57,3.81
15886690,visit1,19141299,24274269,2077035,1837452,42.08,53.36,4.57,4.04
15886690,visit2,14983568,19096319,1812445,1434840,41.75,53.2,5.05,4
15912280,visit1,17066624,21861231,1888889,1594597,41.81,53.56,4.63,3.91
15912280,visit2,21798677,26084190,2169427,1951551,43.55,52.11,4.33,3.9
15972251,visit1,23111622,25528823,2202611,1896923,45.46,50.21,4.33,3.73
15972251,visit2,22730757,25389024,2145299,1935314,45.22,50.51,4.27,3.85
16204943,visit1,17320369,24520072,2495581,1718697,39.07,55.31,5.63,3.88
16204943,visit2,16015200,21262925,1607982,1549015,41.18,54.68,4.14,3.98
17447731,visit1,20554662,19724019,1794545,1649717,48.85,46.88,4.27,3.92
17447731,visit2,19666081,21544481,2227784,1628818,45.27,49.6,5.13,3.75
18117044,visit1,23448144,32238587,2722298,2219268,40.14,55.19,4.66,3.8
18117044,visit2,21308586,24776525,2164699,1917567,44.16,51.35,4.49,3.97
18574187,visit1,16333367,23420431,2089474,1563951,39.03,55.97,4.99,3.74
18574187,visit2,17726990,19792962,1593978,1473979,45.32,50.6,4.08,3.77
19042381,visit1,20240955,26076779,2568569,1879185,41.4,53.34,5.25,3.84
19042381,visit2,20799736,26275797,2111203,1926218,42.29,53.42,4.29,3.92
20232419,visit1,16090681,27792897,3593007,1801209,33.89,58.54,7.57,3.79
20232419,visit2,14598394,23857697,2535129,1572938,35.61,58.2,6.18,3.84
20380770,visit1,17268994,24961436,2364084,1680871,38.72,55.97,5.3,3.77
20380770,visit2,17598077,23216594,2274871,1682361,40.84,53.88,5.28,3.9
22145834,visit1,17106835,36753135,3623770,2193758,29.76,63.94,6.3,3.82
22145834,visit2,17236617,29793327,3111373,1971209,34.38,59.42,6.21,3.93
24080897,visit1,16295590,24112326,2042072,1596479,38.39,56.8,4.81,3.76
24080897,visit2,16299202,22790080,1861921,1634099,39.8,55.65,4.55,3.99
24955891,visit1,20294087,29781677,2354043,2057125,38.71,56.8,4.49,3.92
24955891,visit2,17747905,22889196,1904280,1784215,41.72,53.8,4.48,4.19
26040353,visit1,20457595,31485162,2543120,2189014,37.55,57.79,4.67,4.02
26040353,visit2,17469218,23831304,2125044,1728717,40.23,54.88,4.89,3.98
27656438,visit1,17280452,25088276,1991185,1779280,38.96,56.56,4.49,4.01
27656438,visit2,18860873,25763030,2022085,1884789,40.43,55.23,4.33,4.04
28073773,visit1,18260719,25855266,2009314,1736069,39.59,56.05,4.36,3.76
28073773,visit2,19764300,25590598,1966193,1898108,41.77,54.08,4.16,4.01
29061736,visit1,15460093,26909125,3754071,1688305,33.52,58.34,8.14,3.66
29061736,visit2,16517088,20953966,1740071,1515826,42.12,53.44,4.44,3.87
29808029,visit1,16184141,24865055,2668599,1655771,37.02,56.88,6.1,3.79
29808029,visit2,15716757,24804346,1917547,1701508,37.03,58.45,4.52,4.01
29964731,visit1,14580219,21448324,1752361,1471294,38.59,56.77,4.64,3.89
29964731,visit2,17080895,23087364,2080212,1601654,40.43,54.65,4.92,3.79
30163258,visit1,18451927,30196389,2420797,1967927,36.13,59.13,4.74,3.85
30163258,visit2,17154927,19276616,1834412,1558307,44.83,50.38,4.79,4.07
33240508,visit1,20902156,35388056,2976718,2302697,35.27,59.71,5.02,3.89
33240508,visit2,19475882,25618050,2034569,1900870,41.33,54.36,4.32,4.03
33285421,visit1,18331387,26466967,2320325,1852246,38.9,56.17,4.92,3.93
33285421,visit2,15780963,26729205,2125359,1746206,35.36,59.88,4.76,3.91
36854307,visit1,18020484,32893531,2614806,2090337,33.67,61.45,4.88,3.91
36854307,visit2,19075626,24886689,1996240,1863436,41.51,54.15,4.34,4.05
41769779,visit1,16585966,23085114,3571357,1612418,38.36,53.39,8.26,3.73
41769779,visit2,17881075,25353141,2009490,1801901,39.52,56.04,4.44,3.98
41817099,visit1,17632558,24234966,2472378,1794277,39.77,54.66,5.58,4.05
41817099,visit2,19602962,26787331,2325924,1903382,40.24,54.99,4.77,3.91
42044248,visit1,15433913,19801174,2484051,1505595,40.92,52.5,6.59,3.99
42044248,visit2,18202633,23964270,2056196,1762108,41.16,54.19,4.65,3.98
45307766,visit1,2766962,26178471,17096772,564558,6.01,56.86,37.13,1.23
45307766,visit2,15939400,21362872,1783207,1597631,40.78,54.66,4.56,4.09
49119068,visit1,18158514,24847840,2181944,1959490,40.18,54.99,4.83,4.34
49119068,visit2,20441386,25810023,1978371,1948613,42.38,53.51,4.1,4.04
49257339,visit2,18995141,25691483,2148092,1841087,40.56,54.86,4.59,3.93
pool_a_plate17,control,15416234,48421651,21541910,1851601,18.06,56.71,25.23,2.17
pool_b_plate17,control,16652930,20963158,1737530,1397940,42.32,53.27,4.42,3.55
10526631,visit1,11306709,18642021,2740394,1391092,34.59,57.03,8.38,4.26
10526631,visit2,11678814,15518688,1570880,1279521,40.6,53.94,5.46,4.45
10706166,visit1,11879614,16383592,1415713,1331256,40.03,55.2,4.77,4.49
10706166,visit2,12050332,16472785,2538263,1325955,38.8,53.03,8.17,4.27
10769289,visit1,10129288,17405174,2846593,1167052,33.34,57.29,9.37,3.84
10769289,visit2,15234497,18432856,1500943,1546544,43.32,52.41,4.27,4.4
11079027,visit1,10659214,15398416,1458010,1276095,38.74,55.96,5.3,4.64
11079027,visit2,17683643,26129445,2559243,2081127,38.13,56.35,5.52,4.49
11423902,visit1,16347617,25493578,4691123,1755420,35.13,54.79,10.08,3.77
11423902,visit2,20458920,25399946,2578431,2129052,42.24,52.44,5.32,4.4
11748639,visit1,28700534,44478860,3630313,3303664,37.37,57.91,4.73,4.3
11748639,visit2,15481891,21481146,1637760,1669039,40.11,55.65,4.24,4.32
11849750,visit1,28963644,40519899,3430282,3124294,39.72,55.57,4.7,4.28
11849750,visit2,12452225,15825823,1332708,1270245,42.05,53.45,4.5,4.29
12546629,visit1,19667649,30567987,3168685,2244714,36.83,57.24,5.93,4.2
12546629,visit2,14674269,20544133,1727512,1557728,39.72,55.61,4.68,4.22
12694832,visit1,21185639,29348912,2905703,2331183,39.64,54.92,5.44,4.36
12694832,visit2,12018256,18088994,2321260,1365117,37.06,55.78,7.16,4.21
13514188,visit1,13368098,18266333,1633469,1450238,40.18,54.91,4.91,4.36
13514188,visit2,11949193,16354735,1444546,1204655,40.17,54.98,4.86,4.05
13728340,visit1,24276590,35507322,2952382,2578330,38.7,56.6,4.71,4.11
13728340,visit2,12808515,17143854,1400575,1342010,40.85,54.68,4.47,4.28
13754015,visit1,14088318,17977831,1481021,1381192,42,53.59,4.41,4.12
13754015,visit2,17174366,20136514,1637922,1625625,44.09,51.7,4.21,4.17
13806765,visit1,30264162,41644274,3343944,3222452,40.22,55.34,4.44,4.28
13853114,visit1,10405394,13211369,1541043,1075781,41.36,52.51,6.13,4.28
13853114,visit2,13239540,15701321,1383747,1351190,43.66,51.78,4.56,4.46
13859749,visit1,25997560,36647269,3117646,2746229,39.53,55.73,4.74,4.18
13859749,visit2,28232365,37095871,2998395,2840010,41.32,54.29,4.39,4.16
13930607,visit1,34450593,45430876,3879826,3689028,41.13,54.24,4.63,4.4
13930607,visit2,13512811,18588841,1601396,1438628,40.09,55.15,4.75,4.27
14227078,visit1,23283945,34190620,2912750,2514511,38.56,56.62,4.82,4.16
14227078,visit2,23357399,33339260,2679098,2510616,39.34,56.15,4.51,4.23
14516174,visit1,13400607,18124608,1538855,1434230,40.53,54.82,4.65,4.34
14516174,visit2,14205533,18324598,1545548,1410435,41.69,53.78,4.54,4.14
14797872,visit1,15029285,16908829,1500559,1430624,44.95,50.57,4.49,4.28
14797872,visit2,13780286,15540669,1303063,1287408,45,50.75,4.26,4.2
15443659,visit1,10555494,13899267,1378174,1137368,40.86,53.8,5.33,4.4
15443659,visit2,15425530,20947964,1676152,1695639,40.54,55.05,4.41,4.46
15653009,visit1,14364597,21753093,2179965,1695868,37.51,56.8,5.69,4.43
15653009,visit2,23396286,32731750,3164936,2601851,39.46,55.2,5.34,4.39
15737703,visit1,11552824,17283450,1590472,1295525,37.97,56.8,5.23,4.26
15737703,visit2,15227969,21025203,1869855,1659169,39.94,55.15,4.9,4.35
16031684,visit1,13815967,19460660,1836425,1506204,39.35,55.42,5.23,4.29
16031684,visit2,21985162,31477774,2473193,2413090,39.3,56.27,4.42,4.31
16283905,visit1,18132211,25899335,2074651,1906308,39.33,56.17,4.5,4.13
16283905,visit2,16473298,18253362,1667077,1562577,45.26,50.16,4.58,4.29
16986044,visit1,14437331,20054886,1879879,1513962,39.69,55.14,5.17,4.16
16986044,visit2,14427474,19697468,1664635,1511617,40.31,55.04,4.65,4.22
17101255,visit1,14541211,18676336,1601647,1483596,41.76,53.64,4.6,4.26
17101255,visit2,43704338,60176540,4894227,4718238,40.18,55.32,4.5,4.34
18697334,visit1,12587215,16177821,1628345,1302316,41.41,53.23,5.36,4.28
18697334,visit2,22981391,30954113,3103767,2487549,40.29,54.27,5.44,4.36
19251461,visit1,19248968,25670775,2216752,2102633,40.84,54.46,4.7,4.46
19251461,visit2,18571065,25024290,2176716,2048741,40.57,54.67,4.76,4.48
21472113,visit1,10356317,17031742,1440511,1249721,35.92,59.08,5,4.34
21472113,visit2,16659641,24583930,2059546,1927860,38.47,56.77,4.76,4.45
21533873,visit1,10693192,18901534,1929886,1296232,33.92,59.96,6.12,4.11
21533873,visit2,16347696,23828763,2452456,1857128,38.35,55.9,5.75,4.36
22099980,visit1,22601515,38498985,4570238,2810738,34.42,58.62,6.96,4.28
22099980,visit2,11469437,16636567,1709457,1277900,38.47,55.8,5.73,4.29
23253941,visit1,13084074,14722518,1593229,1320008,44.5,50.08,5.42,4.49
23253941,visit2,26994476,41814134,4315786,3137872,36.92,57.18,5.9,4.29
23857501,visit1,10480018,18244911,2395734,1306114,33.68,58.63,7.7,4.2
23857501,visit2,21440625,36233676,7461709,2642541,32.92,55.63,11.46,4.06
24667990,visit1,10816539,29643284,10309091,1673515,21.31,58.39,20.31,3.3
24667990,visit2,18352810,30543514,3377832,2214149,35.11,58.43,6.46,4.24
26219466,visit2,33352169,58098582,4718246,4159750,34.68,60.41,4.91,4.33
27950096,visit1,10524467,15781534,1676039,1169702,37.61,56.4,5.99,4.18
27950096,visit2,23179175,33468408,3155096,2545911,38.76,55.96,5.28,4.26
27998153,visit1,11742496,24933070,4582577,1528409,28.46,60.43,11.11,3.7
27998153,visit2,12900577,18813570,1690959,1436697,38.62,56.32,5.06,4.3
28019446,visit1,11836291,16918112,1666473,1252019,38.91,55.61,5.48,4.12
28019446,visit2,13383357,19052852,1741634,1482853,39.16,55.75,5.1,4.34
28995372,visit1,23879640,25714023,2240691,2070844,46.07,49.61,4.32,4
28995372,visit2,25661948,35411081,5629657,2585940,38.47,53.09,8.44,3.88
29160686,visit1,12298453,22123600,2692248,1475484,33.14,59.61,7.25,3.98
29160686,visit2,11320549,19463668,3871947,1345201,32.67,56.16,11.17,3.88
30545273,visit1,38555143,53277932,4307773,3977766,40.1,55.42,4.48,4.14
30545273,visit2,9884604,19775988,3587112,1271727,29.73,59.48,10.79,3.83
31688831,visit1,22127364,35461178,3260290,2629428,36.36,58.28,5.36,4.32
31688831,visit2,23299444,30338436,2550287,2370923,41.47,53.99,4.54,4.22
31933437,visit1,8365067,16537880,2646226,1081460,30.36,60.03,9.61,3.93
31933437,visit2,13617698,18860084,1678364,1517870,39.87,55.22,4.91,4.44
31958739,visit1,16319364,21685325,1908859,1670194,40.89,54.33,4.78,4.18
31958739,visit2,29790289,38671668,4139874,3144734,41.03,53.27,5.7,4.33
32331944,visit1,12559840,15740071,1421213,1277037,42.26,52.96,4.78,4.3
32331944,visit2,22665368,27737427,2702808,2389025,42.68,52.23,5.09,4.5
37397197,visit1,4600449,18133617,8024105,717293,14.96,58.96,26.09,2.33
37397197,visit2,16576627,21011043,1863271,1838940,42.02,53.26,4.72,4.66
38498895,visit1,15203322,21158946,2154333,1604856,39.47,54.93,5.59,4.17
38498895,visit2,17327007,18249162,1789507,1579610,46.37,48.84,4.79,4.23
pool_a_plate18,control,24346212,51914472,16340396,2892191,26.29,56.06,17.65,3.12
pool_b_plate18,control,13357225,19612052,1607976,1426726,38.63,56.72,4.65,4.13
10742857,visit1,11358340,17123704,1529693,1269768,37.85,57.06,5.1,4.23
10742857,visit2,14484590,18739125,1515566,1438337,41.7,53.94,4.36,4.14
10939981,visit1,11064616,13541008,1234710,1134283,42.82,52.4,4.78,4.39
10939981,visit2,9816220,15952602,1772059,1107177,35.64,57.92,6.43,4.02
11057296,visit1,13362113,19448220,1650227,1480940,38.78,56.44,4.79,4.3
11057296,visit2,11871835,18644884,1437877,1341397,37.15,58.35,4.5,4.2
11397718,visit1,12003265,17403982,2254876,1272372,37.91,54.97,7.12,4.02
11397718,visit2,15869410,24651277,1983959,1815847,37.34,58,4.67,4.27
11411014,visit1,15063212,20374723,1688748,1592340,40.57,54.88,4.55,4.29
11411014,visit2,19579232,26776024,2086860,2042759,40.42,55.27,4.31,4.22
11589307,visit1,11459700,14581326,2060251,1236609,40.78,51.89,7.33,4.4
